scenario,map_name,target_mode,method,agents,seed,solved,soc,sum_shortest_distances,normalized_cost,initial_solution_cost,first_solution_cost,effective_initial_cost,improvement_pct,wall_time_s
fig3_warehouse-10-20-10-2-2_random,warehouse-10-20-10-2-2,random,dbs_hungarian,800,19,1,2507,2440,1.0274590163934427,2525,,2525.0,0.7128712871287128,12.514607191085815
fig3_warehouse-10-20-10-2-2_random,warehouse-10-20-10-2-2,random,dbs_hungarian,600,10,1,1901,1842,1.0320304017372421,1927,,1927.0,1.3492475350285418,22.655977964401245
fig3_warehouse-10-20-10-2-2_random,warehouse-10-20-10-2-2,random,dbs_hungarian,600,26,1,1874,1825,1.0268493150684932,1885,,1885.0,0.583554376657825,14.206921577453613
fig3_warehouse-10-20-10-2-2_random,warehouse-10-20-10-2-2,random,dbs_hungarian,800,8,1,2536,2434,1.0419063270336895,2551,,2551.0,0.5880047040376323,13.20792269706726
fig3_warehouse-10-20-10-2-2_random,warehouse-10-20-10-2-2,random,lacam_focal_h,800,30,1,2546,2445,1.0413087934560328,,2545,2545.0,-0.03929273084479371,10.231959104537964
fig3_warehouse-10-20-10-2-2_random,warehouse-10-20-10-2-2,random,dbs_hungarian,800,20,1,2595,2450,1.0591836734693878,2626,,2626.0,1.1805026656511806,12.779660940170288
fig3_warehouse-10-20-10-2-2_hotspot,warehouse-10-20-10-2-2,hotspot,dbs_hungarian,200,12,1,21259,16048,1.3247133599202392,22229,,22229.0,4.3636690809303165,10.622495412826538
fig3_warehouse-10-20-10-2-2_hotspot,warehouse-10-20-10-2-2,hotspot,dbs_hungarian,200,10,1,24182,17113,1.4130777771284988,25066,,25066.0,3.526689539615415,11.086548089981079
fig3_warehouse-10-20-10-2-2_random,warehouse-10-20-10-2-2,random,dbs_hungarian,800,28,1,2527,2447,1.0326930935839804,2558,,2558.0,1.2118842845973417,12.506211280822754
fig3_warehouse-10-20-10-2-2_random,warehouse-10-20-10-2-2,random,dbs_hungarian,800,21,1,2541,2451,1.03671970624235,2561,,2561.0,0.7809449433814916,13.276864051818848
fig3_warehouse-10-20-10-2-2_random,warehouse-10-20-10-2-2,random,dbs_hungarian,800,23,1,2545,2433,1.0460337032470202,2555,,2555.0,0.3913894324853229,13.203391313552856
fig3_warehouse-10-20-10-2-2_hotspot,warehouse-10-20-10-2-2,hotspot,lacam_focal_h,200,14,1,24526,15612,1.5709710479118626,,16795,16795.0,-46.03155701101518,9.38783311843872
fig3_warehouse-10-20-10-2-2_random,warehouse-10-20-10-2-2,random,dbs_hungarian,800,26,1,2517,2435,1.0336755646817248,2568,,2568.0,1.985981308411215,13.231049537658691
fig3_warehouse-10-20-10-2-2_random,warehouse-10-20-10-2-2,random,dbs_hungarian,800,5,1,2525,2442,1.033988533988534,2527,,2527.0,0.07914523149980214,14.424312591552734
fig3_warehouse-10-20-10-2-2_random,warehouse-10-20-10-2-2,random,dbs_hungarian,800,12,1,2520,2436,1.0344827586206897,2544,,2544.0,0.9433962264150944,14.127195835113525
fig3_warehouse-10-20-10-2-2_hotspot,warehouse-10-20-10-2-2,hotspot,dbs_hungarian,400,22,0,,28563,nan,,,nan,nan,1.260385274887085
fig3_warehouse-10-20-10-2-2_hotspot,warehouse-10-20-10-2-2,hotspot,dbs_hungarian,200,11,1,22129,16728,1.322871831659493,23968,,23968.0,7.672730307076101,11.630841970443726
fig3_warehouse-10-20-10-2-2_random,warehouse-10-20-10-2-2,random,dbs_hungarian,800,27,1,2549,2454,1.0387123064384678,2561,,2561.0,0.46856696602889497,13.216760158538818
fig3_warehouse-10-20-10-2-2_hotspot,warehouse-10-20-10-2-2,hotspot,dbs_hungarian,200,9,1,16978,11823,1.4360145479150808,17415,,17415.0,2.5093310364628194,12.256458759307861
fig3_warehouse-10-20-10-2-2_random,warehouse-10-20-10-2-2,random,dbs_hungarian,800,14,1,2570,2440,1.0532786885245902,2572,,2572.0,0.07776049766718507,14.31436038017273
fig3_warehouse-10-20-10-2-2_hotspot,warehouse-10-20-10-2-2,hotspot,dbs_hungarian,400,16,0,,25796,nan,,,nan,nan,1.9466578960418701
fig3_warehouse-10-20-10-2-2_random,warehouse-10-20-10-2-2,random,dbs_hungarian,800,3,1,2526,2448,1.0318627450980393,2551,,2551.0,0.9800078400627205,14.825726509094238
fig3_warehouse-10-20-10-2-2_random,warehouse-10-20-10-2-2,random,dbs_hungarian,800,29,1,2560,2448,1.0457516339869282,2589,,2589.0,1.1201235998455001,13.69070029258728
fig3_warehouse-10-20-10-2-2_random,warehouse-10-20-10-2-2,random,dbs_hungarian,800,18,1,2523,2446,1.0314799672935404,2536,,2536.0,0.5126182965299685,14.48752737045288
fig3_warehouse-10-20-10-2-2_random,warehouse-10-20-10-2-2,random,dbs_hungarian,800,11,1,2509,2439,1.02870028700287,2525,,2525.0,0.6336633663366337,15.298078536987305
fig3_warehouse-10-20-10-2-2_random,warehouse-10-20-10-2-2,random,dbs_hungarian,800,22,1,2522,2446,1.0310711365494685,2562,,2562.0,1.56128024980484,14.76169729232788
fig3_warehouse-10-20-10-2-2_hotspot,warehouse-10-20-10-2-2,hotspot,dbs_hungarian,400,29,0,,30433,nan,,,nan,nan,1.86297607421875
fig3_warehouse-10-20-10-2-2_hotspot,warehouse-10-20-10-2-2,hotspot,dbs_hungarian,600,2,0,,49758,nan,,,nan,nan,1.6678366661071777
fig3_warehouse-10-20-10-2-2_random,warehouse-10-20-10-2-2,random,dbs_hungarian,800,24,1,2536,2441,1.0389184760344121,2543,,2543.0,0.2752654345261502,15.301961660385132
fig3_warehouse-10-20-10-2-2_hotspot,warehouse-10-20-10-2-2,hotspot,dbs_hungarian,600,1,0,,40542,nan,,,nan,nan,1.9820351600646973
fig3_warehouse-10-20-10-2-2_random,warehouse-10-20-10-2-2,random,dbs_hungarian,800,13,1,2549,2446,1.0421095666394113,2577,,2577.0,1.086534730306558,16.665207624435425
fig3_warehouse-10-20-10-2-2_hotspot,warehouse-10-20-10-2-2,hotspot,dbs_hungarian,200,15,1,21715,14880,1.4593413978494623,23229,,23229.0,6.517714925308881,11.787251234054565
fig3_warehouse-10-20-10-2-2_hotspot,warehouse-10-20-10-2-2,hotspot,dbs_hungarian,200,4,1,21611,15419,1.4015824631947598,23054,,23054.0,6.2592174893727766,15.380393743515015
fig3_warehouse-10-20-10-2-2_hotspot,warehouse-10-20-10-2-2,hotspot,dbs_hungarian,600,7,0,,35204,nan,,,nan,nan,1.9665956497192383
fig3_warehouse-10-20-10-2-2_hotspot,warehouse-10-20-10-2-2,hotspot,dbs_hungarian,200,14,1,23401,15612,1.4989110940302333,24848,,24848.0,5.823406310367032,13.99159026145935
fig3_warehouse-10-20-10-2-2_random,warehouse-10-20-10-2-2,random,dbs_hungarian,800,30,1,2518,2445,1.0298568507157464,2543,,2543.0,0.9830908375933937,16.522058248519897
fig3_warehouse-10-20-10-2-2_hotspot,warehouse-10-20-10-2-2,hotspot,dbs_hungarian,600,8,0,,36984,nan,,,nan,nan,2.1913251876831055
fig3_warehouse-10-20-10-2-2_hotspot,warehouse-10-20-10-2-2,hotspot,dbs_hungarian,600,5,0,,52902,nan,,,nan,nan,3.6526377201080322
fig3_warehouse-10-20-10-2-2_hotspot,warehouse-10-20-10-2-2,hotspot,dbs_hungarian,600,3,0,,42119,nan,,,nan,nan,4.262121915817261
fig3_warehouse-10-20-10-2-2_random,warehouse-10-20-10-2-2,random,dbs_hungarian,800,7,1,2534,2440,1.0385245901639344,2552,,2552.0,0.7053291536050157,18.84075951576233
fig3_warehouse-10-20-10-2-2_hotspot,warehouse-10-20-10-2-2,hotspot,dbs_hungarian,600,10,0,,51331,nan,,,nan,nan,1.9768569469451904
fig3_warehouse-10-20-10-2-2_hotspot,warehouse-10-20-10-2-2,hotspot,lacam_focal_h,200,16,1,20488,13395,1.529525942515864,,14796,14796.0,-38.4698567180319,9.252986192703247
fig3_warehouse-10-20-10-2-2_hotspot,warehouse-10-20-10-2-2,hotspot,lacam_focal_h,200,17,1,19380,13191,1.4691835342278827,,13981,13981.0,-38.61669408482941,9.249486446380615
fig3_warehouse-10-20-10-2-2_random,warehouse-10-20-10-2-2,random,dbs_hungarian,800,25,1,2512,2435,1.0316221765913758,2528,,2528.0,0.6329113924050633,18.621614456176758
fig3_warehouse-10-20-10-2-2_hotspot,warehouse-10-20-10-2-2,hotspot,dbs_hungarian,600,9,0,,34429,nan,,,nan,nan,3.297104835510254
fig3_warehouse-10-20-10-2-2_random,warehouse-10-20-10-2-2,random,dbs_hungarian,800,17,1,2543,2437,1.0434961017644646,2544,,2544.0,0.03930817610062893,19.193716287612915
fig3_warehouse-10-20-10-2-2_hotspot,warehouse-10-20-10-2-2,hotspot,dbs_hungarian,600,13,0,,39319,nan,,,nan,nan,1.8332469463348389
fig3_warehouse-10-20-10-2-2_hotspot,warehouse-10-20-10-2-2,hotspot,lacam_focal_h,200,20,1,18631,12414,1.5008055421298534,,13754,13754.0,-35.45877562890795,9.226500511169434
fig3_warehouse-10-20-10-2-2_hotspot,warehouse-10-20-10-2-2,hotspot,lacam_focal_h,200,19,1,20695,13021,1.5893556562476001,,14145,14145.0,-46.30611523506539,9.347399473190308
fig3_warehouse-10-20-10-2-2_hotspot,warehouse-10-20-10-2-2,hotspot,lacam_focal_h,200,21,1,18619,11404,1.6326727464047703,,12451,12451.0,-49.53818970363826,9.216552019119263
fig3_warehouse-10-20-10-2-2_hotspot,warehouse-10-20-10-2-2,hotspot,lacam_focal_h,200,15,1,23284,14880,1.564784946236559,,16053,16053.0,-45.044539961377936,9.28006625175476
fig3_warehouse-10-20-10-2-2_hotspot,warehouse-10-20-10-2-2,hotspot,lacam_focal_h,200,18,1,26361,17735,1.4863828587538765,,18660,18660.0,-41.27009646302251,9.689414024353027
fig3_warehouse-10-20-10-2-2_hotspot,warehouse-10-20-10-2-2,hotspot,lacam_focal_h,200,23,1,33088,20681,1.5999226343020163,,22071,22071.0,-49.916179602192926,9.26416802406311
fig3_warehouse-10-20-10-2-2_hotspot,warehouse-10-20-10-2-2,hotspot,lacam_focal_h,200,24,1,27015,17450,1.548137535816619,,18250,18250.0,-48.02739726027397,9.272154092788696
fig3_warehouse-10-20-10-2-2_hotspot,warehouse-10-20-10-2-2,hotspot,lacam_focal_h,200,26,1,24954,16954,1.4718650465966734,,17884,17884.0,-39.532543055244915,9.219401359558105
fig3_warehouse-10-20-10-2-2_hotspot,warehouse-10-20-10-2-2,hotspot,lacam_focal_h,200,25,1,18750,12896,1.4539392059553349,,13640,13640.0,-37.4633431085044,9.214176177978516
fig3_warehouse-10-20-10-2-2_hotspot,warehouse-10-20-10-2-2,hotspot,lacam_focal_h,200,22,1,21384,13596,1.5728155339805825,,14818,14818.0,-44.310973140774735,9.596468687057495
fig3_warehouse-10-20-10-2-2_hotspot,warehouse-10-20-10-2-2,hotspot,dbs_hungarian,200,13,1,18780,13342,1.4075850697046919,19834,,19834.0,5.31410708883735,17.231225728988647
fig3_warehouse-10-20-10-2-2_hotspot,warehouse-10-20-10-2-2,hotspot,lacam_focal_h,200,27,1,26620,16521,1.6112826100115005,,18028,18028.0,-47.659196804970044,9.231448888778687
fig3_warehouse-10-20-10-2-2_hotspot,warehouse-10-20-10-2-2,hotspot,dbs_hungarian,200,19,1,18785,13021,1.4426695338299669,19625,,19625.0,4.280254777070064,10.705571174621582
fig3_warehouse-10-20-10-2-2_hotspot,warehouse-10-20-10-2-2,hotspot,lacam_focal_h,200,28,1,21971,15831,1.3878466300296886,,16582,16582.0,-32.49909540465565,9.278679847717285
fig3_warehouse-10-20-10-2-2_hotspot,warehouse-10-20-10-2-2,hotspot,lacam_focal_h,200,29,1,26038,15616,1.6673924180327868,,17616,17616.0,-47.80881017257039,9.25623083114624
fig3_warehouse-10-20-10-2-2_hotspot,warehouse-10-20-10-2-2,hotspot,lacam_focal_h,200,30,1,22150,15275,1.4500818330605565,,16168,16168.0,-36.9990103908956,9.252031803131104
fig3_warehouse-10-20-10-2-2_hotspot,warehouse-10-20-10-2-2,hotspot,dbs_hungarian,200,16,1,18639,13395,1.3914893617021276,19682,,19682.0,5.299258205466924,11.66456151008606
fig3_warehouse-10-20-10-2-2_hotspot,warehouse-10-20-10-2-2,hotspot,dbs_hungarian,200,21,1,18160,11404,1.592423710978604,19895,,19895.0,8.720784116612213,10.59891963005066
fig3_warehouse-10-20-10-2-2_hotspot,warehouse-10-20-10-2-2,hotspot,lacam_focal_h,400,1,1,50594,27084,1.86804017131886,,34562,34562.0,-46.38620450205428,9.301746845245361
fig3_warehouse-10-20-10-2-2_hotspot,warehouse-10-20-10-2-2,hotspot,dbs_hungarian,200,18,1,25403,17735,1.4323653791936848,27275,,27275.0,6.863428047662695,11.66006326675415
fig3_warehouse-10-20-10-2-2_hotspot,warehouse-10-20-10-2-2,hotspot,lacam_focal_h,400,3,1,47303,28229,1.6756881221438946,,33823,33823.0,-39.85453685362032,9.272130489349365
fig3_warehouse-10-20-10-2-2_hotspot,warehouse-10-20-10-2-2,hotspot,dbs_hungarian,200,23,1,29458,20681,1.4243992070015956,32103,,32103.0,8.239105379559543,10.547950029373169
fig3_warehouse-10-20-10-2-2_hotspot,warehouse-10-20-10-2-2,hotspot,dbs_hungarian,200,22,1,19771,13596,1.4541776993233304,21206,,21206.0,6.766952749221918,10.655756711959839
fig3_warehouse-10-20-10-2-2_hotspot,warehouse-10-20-10-2-2,hotspot,dbs_hungarian,200,20,1,16853,12414,1.3575801514419203,19101,,19101.0,11.769017328935657,11.103439807891846
fig3_warehouse-10-20-10-2-2_hotspot,warehouse-10-20-10-2-2,hotspot,lacam_focal_h,400,4,1,54704,31587,1.7318517111469909,,36659,36659.0,-49.223928639624646,9.322463512420654
fig3_warehouse-10-20-10-2-2_random,warehouse-10-20-10-2-2,random,dbs_hungarian,800,16,1,2527,2437,1.0369306524415265,2546,,2546.0,0.746268656716418,20.953632354736328
fig3_warehouse-10-20-10-2-2_hotspot,warehouse-10-20-10-2-2,hotspot,lacam_focal_h,400,5,1,69917,35278,1.9818867282725778,,42524,42524.0,-64.41774057003104,9.251322507858276
fig3_warehouse-10-20-10-2-2_hotspot,warehouse-10-20-10-2-2,hotspot,dbs_hungarian,200,25,1,17261,12896,1.338477047146402,19383,,19383.0,10.947737708301089,10.693049192428589
fig3_warehouse-10-20-10-2-2_hotspot,warehouse-10-20-10-2-2,hotspot,dbs_hungarian,200,26,1,23606,16954,1.392355786245134,25427,,25427.0,7.161678530695717,10.53374457359314
fig3_warehouse-10-20-10-2-2_hotspot,warehouse-10-20-10-2-2,hotspot,dbs_hungarian,200,27,1,23538,16521,1.4247321590702742,25510,,25510.0,7.73030184241474,10.57235312461853
fig3_warehouse-10-20-10-2-2_hotspot,warehouse-10-20-10-2-2,hotspot,lacam_focal_h,400,7,1,39618,23247,1.7042198993418505,,27269,27269.0,-45.28585573361693,9.282920360565186
fig3_warehouse-10-20-10-2-2_hotspot,warehouse-10-20-10-2-2,hotspot,dbs_hungarian,200,28,1,20283,15831,1.2812203903733181,21673,,21673.0,6.413509897107,10.653301477432251
fig3_warehouse-10-20-10-2-2_hotspot,warehouse-10-20-10-2-2,hotspot,lacam_focal_h,400,2,1,68975,33349,2.0682779093825903,,41294,41294.0,-67.03395166367996,9.870998859405518
fig3_warehouse-10-20-10-2-2_hotspot,warehouse-10-20-10-2-2,hotspot,dbs_hungarian,200,29,1,26582,15616,1.7022284836065573,28406,,28406.0,6.421178624234317,10.60923719406128
fig3_warehouse-10-20-10-2-2_hotspot,warehouse-10-20-10-2-2,hotspot,lacam_focal_h,400,8,1,43492,24728,1.7588159171789064,,29928,29928.0,-45.322106388666136,9.279980897903442
fig3_warehouse-10-20-10-2-2_hotspot,warehouse-10-20-10-2-2,hotspot,dbs_hungarian,600,15,0,,43132,nan,,,nan,nan,2.9961013793945312
fig3_warehouse-10-20-10-2-2_hotspot,warehouse-10-20-10-2-2,hotspot,lacam_focal_h,400,9,1,38516,23221,1.6586710305327075,,27270,27270.0,-41.23945727906124,9.284785985946655
fig3_warehouse-10-20-10-2-2_hotspot,warehouse-10-20-10-2-2,hotspot,dbs_hungarian,600,20,0,,33918,nan,,,nan,nan,1.8342888355255127
fig3_warehouse-10-20-10-2-2_hotspot,warehouse-10-20-10-2-2,hotspot,dbs_hungarian,600,21,0,,38510,nan,,,nan,nan,1.7880818843841553
fig3_warehouse-10-20-10-2-2_hotspot,warehouse-10-20-10-2-2,hotspot,dbs_hungarian,600,24,0,,51294,nan,,,nan,nan,1.465043067932129
fig3_warehouse-10-20-10-2-2_hotspot,warehouse-10-20-10-2-2,hotspot,lacam_focal_h,400,14,1,58318,31961,1.8246613059666468,,40239,40239.0,-44.92904893262755,9.234497785568237
fig3_warehouse-10-20-10-2-2_hotspot,warehouse-10-20-10-2-2,hotspot,dbs_hungarian,600,19,0,,39300,nan,,,nan,nan,2.2299907207489014
fig3_warehouse-10-20-10-2-2_hotspot,warehouse-10-20-10-2-2,hotspot,lacam_focal_h,400,10,1,59415,34840,1.7053673938002296,,39201,39201.0,-51.565011096655695,9.317214965820312
fig3_warehouse-10-20-10-2-2_hotspot,warehouse-10-20-10-2-2,hotspot,lacam_focal_h,400,11,1,56275,32222,1.74647756191422,,37939,37939.0,-48.33021429136245,9.280992984771729
fig3_warehouse-10-20-10-2-2_hotspot,warehouse-10-20-10-2-2,hotspot,lacam_focal_h,400,13,1,45360,25782,1.7593670002327204,,30567,30567.0,-48.39532829522034,9.23664665222168
fig3_warehouse-10-20-10-2-2_hotspot,warehouse-10-20-10-2-2,hotspot,dbs_hungarian,200,30,1,20933,15275,1.3704091653027823,22337,,22337.0,6.285535210637059,10.947014331817627
fig3_warehouse-10-20-10-2-2_hotspot,warehouse-10-20-10-2-2,hotspot,lacam_focal_h,400,15,1,54579,28689,1.902436473909861,,37135,37135.0,-46.97455230914232,9.161908864974976
fig3_warehouse-10-20-10-2-2_hotspot,warehouse-10-20-10-2-2,hotspot,lacam_focal_h,400,12,1,51827,30848,1.6800765041493777,,35026,35026.0,-47.96722434762748,9.608721494674683
fig3_warehouse-10-20-10-2-2_hotspot,warehouse-10-20-10-2-2,hotspot,lacam_focal_h,400,17,1,49792,29667,1.6783631644588264,,34103,34103.0,-46.004750315221536,9.253879070281982
fig3_warehouse-10-20-10-2-2_hotspot,warehouse-10-20-10-2-2,hotspot,lacam_focal_h,400,22,1,59326,28563,2.0770227217029023,,39148,39148.0,-51.54286298150608,9.126082181930542
fig3_warehouse-10-20-10-2-2_hotspot,warehouse-10-20-10-2-2,hotspot,lacam_focal_h,400,16,1,52716,25796,2.0435726469220032,,35654,35654.0,-47.85437819038537,9.215431690216064
fig3_warehouse-10-20-10-2-2_hotspot,warehouse-10-20-10-2-2,hotspot,lacam_focal_h,400,19,1,50067,25702,1.9479807018909034,,32544,32544.0,-53.844026548672566,9.183693170547485
fig3_warehouse-10-20-10-2-2_hotspot,warehouse-10-20-10-2-2,hotspot,lacam_focal_h,400,6,1,49935,25075,1.9914257228315055,,33436,33436.0,-49.345017346572554,9.631688594818115
fig3_warehouse-10-20-10-2-2_hotspot,warehouse-10-20-10-2-2,hotspot,dbs_hungarian,600,25,0,,38636,nan,,,nan,nan,1.7796289920806885
fig3_warehouse-10-20-10-2-2_hotspot,warehouse-10-20-10-2-2,hotspot,lacam_focal_h,400,20,1,39340,22957,1.713638541621292,,27102,27102.0,-45.1553390893661,9.213913440704346
fig3_warehouse-10-20-10-2-2_hotspot,warehouse-10-20-10-2-2,hotspot,lacam_focal_h,400,23,1,72029,39297,1.8329389011883859,,46770,46770.0,-54.00684199273038,9.244229555130005
fig3_warehouse-10-20-10-2-2_hotspot,warehouse-10-20-10-2-2,hotspot,dbs_hungarian,600,18,0,,49477,nan,,,nan,nan,2.8934226036071777
fig3_warehouse-10-20-10-2-2_hotspot,warehouse-10-20-10-2-2,hotspot,dbs_hungarian,400,2,1,67526,33349,2.0248283306845782,68877,,68877.0,1.9614675435922007,11.218350887298584
fig3_warehouse-10-20-10-2-2_hotspot,warehouse-10-20-10-2-2,hotspot,lacam_focal_h,400,24,1,62263,34156,1.8229008080571496,,39284,39284.0,-58.49455248956318,9.21316385269165
fig3_warehouse-10-20-10-2-2_hotspot,warehouse-10-20-10-2-2,hotspot,dbs_hungarian,400,1,1,53475,27084,1.9744129375276915,54657,,54657.0,2.1625775289532907,11.30899453163147
fig3_warehouse-10-20-10-2-2_hotspot,warehouse-10-20-10-2-2,hotspot,dbs_hungarian,400,3,1,49555,28229,1.7554642389032555,50279,,50279.0,1.4399649953260805,11.290132284164429
fig3_warehouse-10-20-10-2-2_hotspot,warehouse-10-20-10-2-2,hotspot,lacam_focal_h,400,25,1,45843,25640,1.7879485179407175,,30430,30430.0,-50.65067367729215,9.243575096130371
fig3_warehouse-10-20-10-2-2_hotspot,warehouse-10-20-10-2-2,hotspot,lacam_focal_h,400,21,1,47494,24766,1.9177097633852862,,31485,31485.0,-50.846434810227095,9.283087730407715
fig3_warehouse-10-20-10-2-2_hotspot,warehouse-10-20-10-2-2,hotspot,lacam_focal_h,400,27,1,70513,34169,2.0636541894699874,,43249,43249.0,-63.039607852204675,9.20533561706543
fig3_warehouse-10-20-10-2-2_hotspot,warehouse-10-20-10-2-2,hotspot,dbs_hungarian,400,5,1,66946,35278,1.8976699359374114,71080,,71080.0,5.815981992121553,11.218989610671997
fig3_warehouse-10-20-10-2-2_hotspot,warehouse-10-20-10-2-2,hotspot,dbs_hungarian,600,14,0,,47326,nan,,,nan,nan,4.3373329639434814
fig3_warehouse-10-20-10-2-2_hotspot,warehouse-10-20-10-2-2,hotspot,lacam_focal_h,400,28,1,52065,31391,1.6585964129846134,,35904,35904.0,-45.01169786096256,9.236912727355957
fig3_warehouse-10-20-10-2-2_hotspot,warehouse-10-20-10-2-2,hotspot,lacam_focal_h,400,18,1,57593,33205,1.734467700647493,,38098,38098.0,-51.17066512677831,9.233365297317505
fig3_warehouse-10-20-10-2-2_hotspot,warehouse-10-20-10-2-2,hotspot,dbs_hungarian,600,29,0,,45836,nan,,,nan,nan,1.7860791683197021
fig3_warehouse-10-20-10-2-2_hotspot,warehouse-10-20-10-2-2,hotspot,dbs_hungarian,600,27,0,,51719,nan,,,nan,nan,2.0315663814544678
fig3_warehouse-10-20-10-2-2_hotspot,warehouse-10-20-10-2-2,hotspot,dbs_hungarian,600,30,0,,45656,nan,,,nan,nan,1.7832012176513672
fig3_warehouse-10-20-10-2-2_hotspot,warehouse-10-20-10-2-2,hotspot,dbs_hungarian,600,17,0,,44422,nan,,,nan,nan,3.7283108234405518
fig3_warehouse-10-20-10-2-2_hotspot,warehouse-10-20-10-2-2,hotspot,dbs_hungarian,400,6,1,47121,25075,1.8792023928215353,47866,,47866.0,1.5564283625120128,11.462055921554565
fig3_warehouse-10-20-10-2-2_hotspot,warehouse-10-20-10-2-2,hotspot,dbs_hungarian,600,23,0,,58862,nan,,,nan,nan,2.89831805229187
fig3_warehouse-10-20-10-2-2_hotspot,warehouse-10-20-10-2-2,hotspot,dbs_hungarian,400,11,1,55358,32222,1.7180187449568618,57677,,57677.0,4.020666816928759,11.273694038391113
fig3_warehouse-10-20-10-2-2_hotspot,warehouse-10-20-10-2-2,hotspot,lacam_focal_h,400,29,1,71391,30433,2.3458416850129793,,45024,45024.0,-58.562100213219615,9.266083240509033
fig3_warehouse-10-20-10-2-2_hotspot,warehouse-10-20-10-2-2,hotspot,dbs_hungarian,400,9,1,39919,23221,1.719090478446234,40834,,40834.0,2.240779742371553,11.521130084991455
fig3_warehouse-10-20-10-2-2_hotspot,warehouse-10-20-10-2-2,hotspot,dbs_hungarian,400,7,1,39757,23247,1.7101991654837183,40540,,40540.0,1.9314257523433647,11.624086141586304
