anytime,anytime_cost_updates,assignment_calls,assignment_changes,assignment_time_ms,case_id,collision_free,constraint_failures,constraints_generated,constraints_popped,exit_code,external_timed_out,final_agent_assignment_changes,final_assignment_changes,first_solution_cost,first_solution_time_ms,fixture_file,focal_tie_break,focal_weight,force_full_assignment,goal_valid,hl_duplicate_configs,hl_loop_iterations,hl_nodes_created,hl_nodes_explored,hl_reinsertions,incumbent_updates,makespan,map_file,matrix_file,method,moves_valid,num_agents,num_unique_tasks,open_max_size,pibt_calls,pibt_failures,pibt_recursions,runtime_ms,search_mode,search_mode_arg,seed,soc,solution_cost,solution_depth,solution_parent_edge_cost,solved,solver,start_valid,stderr,suite,sum_of_loss,swap_applied,swap_checks,time_limit,timed_out,unique_goal_assignment,valid_instance,valid_solution,wall_time_s
1,1,3861,6,83.4326,Paper_symbotic_39_37_gp_5/symbotic_agents_130_test_13,1,7745,41665,13079,0,0,12,6,4065,16,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_130_test_13.yaml,h,1.5,0,1,1474,13094,3861,3861,0,1,101,,,lacam_dfs,1,130,,102,685534,2249,2459,9043,dfs,dfs,13,4833,4065,101,4065,1,lacam_tapf,1,,exp1,4081,266,685534,10.0,0,1,1,1,9.09361982345581
1,1,4450,618,98.6763,Paper_symbotic_39_37_gp_5/symbotic_agents_130_test_5,1,33952,159604,39758,0,0,19,8,6095,29,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_130_test_5.yaml,h,1.5,0,1,1357,39775,4450,4450,0,1,223,,,lacam_dfs,1,130,,224,713962,30,1982,9070,dfs,dfs,5,8093,6095,223,6095,1,lacam_tapf,1,,exp1,6209,352,713962,10.0,0,1,1,1,9.135016918182373
1,1,3909,6,79.1498,Paper_symbotic_39_37_gp_5/symbotic_agents_130_test_6,1,17131,69966,22262,0,0,12,6,4826,32,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_130_test_6.yaml,h,1.5,0,1,1223,22281,3909,3909,0,1,155,,,lacam_dfs,1,130,,156,632578,14,1199,9065,dfs,dfs,6,6116,4826,155,4826,1,lacam_tapf,1,,exp1,4827,275,632578,10.0,0,1,1,1,9.130018472671509
1,1,3599,8,85.5621,Paper_symbotic_39_37_gp_5/symbotic_agents_130_test_12,1,46275,158817,51546,0,0,18,8,4650,37,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_130_test_12.yaml,h,1.5,0,1,1673,51562,3599,3599,0,1,120,,,lacam_dfs,1,130,,121,748625,3567,1223,9051,dfs,dfs,12,5573,4650,120,4650,1,lacam_tapf,1,,exp1,4662,527,748625,10.0,0,1,1,1,9.112714529037476
1,1,3579,7,72.0884,Paper_symbotic_39_37_gp_5/symbotic_agents_130_test_15,1,10299,47976,15553,0,0,15,7,4438,20,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_130_test_15.yaml,h,1.5,0,1,1676,15570,3579,3579,0,1,101,,,lacam_dfs,1,130,,102,646259,18,2752,9045,dfs,dfs,15,5050,4438,101,4438,1,lacam_tapf,1,,exp1,4448,274,646259,10.0,0,1,1,1,9.093800067901611
1,78,5913,196,109.025,Paper_symbotic_39_37_gp_5/symbotic_agents_130_test_4,1,52276,256967,59815,0,0,10,5,4167,27,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_130_test_4.yaml,h,1.5,0,1,1627,59868,5913,5913,0,2,126,,,lacam_dfs,1,130,,127,928301,14,1311,9077,dfs,dfs,4,5190,4165,126,4165,1,lacam_tapf,1,,exp1,4310,165,928301,10.0,0,1,1,1,9.150606393814087
1,1,5048,12,79.5026,Paper_symbotic_39_37_gp_5/symbotic_agents_130_test_10,1,4020,35373,10291,0,0,24,12,4704,29,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_130_test_10.yaml,h,1.5,0,1,1224,10310,5048,5048,0,1,201,,,lacam_dfs,1,130,,202,775189,18,1975,9068,dfs,dfs,10,5851,4704,201,4704,1,lacam_tapf,1,,exp1,4726,354,775189,10.0,0,1,1,1,9.120179176330566
1,15,4935,5,95.4131,Paper_symbotic_39_37_gp_5/symbotic_agents_130_test_11,1,5999,51085,12099,0,0,12,5,4618,25,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_130_test_11.yaml,h,1.5,0,1,1166,12129,4935,4935,0,1,152,,,lacam_dfs,1,130,,153,761502,519,1081,9088,dfs,dfs,11,6026,4616,152,4616,1,lacam_tapf,1,,exp1,4626,316,761502,10.0,0,1,1,1,9.127324342727661
1,1,4337,10,63.8657,Paper_symbotic_39_37_gp_5/symbotic_agents_130_test_17,1,10608,55502,16457,0,0,27,10,4460,17,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_130_test_17.yaml,h,1.5,0,1,1513,16467,4337,4337,0,1,102,,,lacam_dfs,1,130,,103,720445,11,1615,9058,dfs,dfs,17,5501,4460,102,4460,1,lacam_tapf,1,,exp1,4535,285,720445,10.0,0,1,1,1,9.09721326828003
1,1,4172,4,69.1517,Paper_symbotic_39_37_gp_5/symbotic_agents_130_test_19,1,475,26159,6002,0,0,9,4,4219,17,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_130_test_19.yaml,h,1.5,0,1,1356,6007,4172,4172,0,1,94,,,lacam_dfs,1,130,,95,717718,483,896,9051,dfs,dfs,19,4942,4219,94,4219,1,lacam_tapf,1,,exp1,4219,223,717718,10.0,0,1,1,1,9.089491128921509
1,1,4596,7,321.596,Paper_symbotic_39_37_gp_5/symbotic_agents_130_test_16,1,900,19418,6348,0,0,16,7,4283,15,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_130_test_16.yaml,h,1.5,0,1,853,6349,4596,4596,0,1,106,,,lacam_focal_h,1,130,,4596,647649,15,54638,9061,focal,focal,16,5098,4283,106,4283,1,lacam_tapf,1,,exp1,4283,37670,647649,10.0,0,1,1,1,9.110125064849854
1,1,6074,10,363.404,Paper_symbotic_39_37_gp_5/symbotic_agents_130_test_9,1,0,31007,6726,0,0,27,10,3899,18,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_130_test_9.yaml,h,1.5,0,1,653,6727,6074,6074,0,1,94,,,lacam_focal_h,1,130,,6074,817518,133,42446,9099,focal,focal,9,4823,3899,94,3899,1,lacam_tapf,1,,exp1,3912,19996,817518,10.0,0,1,1,1,9.149188756942749
1,1,5709,12,393.185,Paper_symbotic_39_37_gp_5/symbotic_agents_130_test_10,1,1461,25271,7857,0,0,24,12,4704,36,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_130_test_10.yaml,h,1.5,0,1,688,7858,5709,5709,0,1,201,,,lacam_focal_h,1,130,,5708,808658,2952,48529,9088,focal,focal,10,5851,4704,201,4704,1,lacam_tapf,1,,exp1,4726,56878,808658,10.0,0,1,1,1,9.15275502204895
1,4,3670,5,89.4366,Paper_symbotic_39_37_gp_5/symbotic_agents_140_test_1,1,1123,19420,6246,0,0,15,5,7775,59,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_140_test_1.yaml,h,1.5,0,1,1454,6255,3670,3670,0,1,335,,,lacam_dfs,1,140,,336,688508,270,5517,9051,dfs,dfs,1,9427,7774,335,7774,1,lacam_tapf,1,,exp1,7774,1038,688508,10.0,0,1,1,1,9.095300912857056
1,1,3927,4,69.9804,Paper_symbotic_39_37_gp_5/symbotic_agents_140_test_0,1,1834,24996,7011,0,0,11,4,4251,14,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_140_test_0.yaml,h,1.5,0,1,1251,7025,3927,3927,0,1,82,,,lacam_dfs,1,140,,83,694468,19,1619,9059,dfs,dfs,0,4967,4251,82,4251,1,lacam_tapf,1,,exp1,4251,135,694468,10.0,0,1,1,1,9.101984977722168
1,1,3647,7,61.9456,Paper_symbotic_39_37_gp_5/symbotic_agents_130_test_16,1,9269,43481,14291,0,0,16,7,4283,17,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_130_test_16.yaml,h,1.5,0,1,1376,14298,3647,3647,0,1,106,,,lacam_dfs,1,130,,107,620937,15,876,9073,dfs,dfs,16,5098,4283,106,4283,1,lacam_tapf,1,,exp1,4283,276,620937,10.0,0,1,1,1,9.12419867515564
1,1,3817,3,69.8637,Paper_symbotic_39_37_gp_5/symbotic_agents_140_test_6,1,2977,25219,8135,0,0,6,3,4577,16,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_140_test_6.yaml,h,1.5,0,1,1342,8153,3817,3817,0,1,97,,,lacam_dfs,1,140,,98,690431,230,2132,9046,dfs,dfs,6,5646,4577,97,4577,1,lacam_tapf,1,,exp1,4577,225,690431,10.0,0,1,1,1,9.087432622909546
1,1,4363,11,93.3284,Paper_symbotic_39_37_gp_5/symbotic_agents_140_test_2,1,4101,37516,9655,0,0,27,11,5602,36,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_140_test_2.yaml,h,1.5,0,1,1192,9664,4363,4363,0,1,221,,,lacam_dfs,1,140,,222,742719,17,1475,9067,dfs,dfs,2,7212,5602,221,5602,1,lacam_tapf,1,,exp1,5733,358,742719,10.0,0,1,1,1,9.110425472259521
1,1,5098,4,83.0508,Paper_symbotic_39_37_gp_5/symbotic_agents_130_test_14,1,25093,111699,31384,0,0,9,4,4418,19,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_130_test_14.yaml,h,1.5,0,1,1194,31396,5098,5098,0,1,132,,,lacam_dfs,1,130,,133,772124,9,964,9093,dfs,dfs,14,5288,4418,132,4418,1,lacam_tapf,1,,exp1,4427,299,772124,10.0,0,1,1,1,9.158711194992065
1,1,4880,13,100.851,Paper_symbotic_39_37_gp_5/symbotic_agents_140_test_3,1,6837,44578,12801,0,0,31,13,5572,26,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_140_test_3.yaml,h,1.5,0,1,1085,12814,4880,4880,0,1,154,,,lacam_dfs,1,140,,155,796711,19,1508,9068,dfs,dfs,3,7351,5572,154,5572,1,lacam_tapf,1,,exp1,5694,315,796711,10.0,0,1,1,1,9.107815504074097
1,1,7784,6,203.68,Paper_symbotic_39_37_gp_5/symbotic_agents_130_test_13,1,3290,41675,12980,0,0,12,6,4065,18,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_130_test_13.yaml,h,1.5,0,1,1907,12981,7784,7784,0,1,101,,,lacam_focal_h,1,130,,7784,1212241,2886,26756,9108,focal,focal,13,4833,4065,101,4065,1,lacam_tapf,1,,exp1,4081,21245,1212241,10.0,0,1,1,1,9.16592788696289
1,1,4023,4,101.989,Paper_symbotic_39_37_gp_5/symbotic_agents_140_test_5,1,13621,68645,18976,0,0,8,4,5214,27,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_140_test_5.yaml,h,1.5,0,1,1333,18992,4023,4023,0,1,124,,,lacam_dfs,1,140,,125,838547,2418,1335,9058,dfs,dfs,5,6155,5214,124,5214,1,lacam_tapf,1,,exp1,5214,495,838547,10.0,0,1,1,1,9.103691577911377
1,1,4245,4,92.7586,Paper_symbotic_39_37_gp_5/symbotic_agents_130_test_18,1,118593,491801,124828,0,0,9,4,5537,26,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_130_test_18.yaml,h,1.5,0,1,1991,124844,4245,4245,0,1,151,,,lacam_dfs,1,130,,152,756900,24,2428,9074,dfs,dfs,18,6461,5537,151,5537,1,lacam_tapf,1,,exp1,5537,1244,756900,10.0,0,1,1,1,9.149181365966797
1,1,3874,6,82.9294,Paper_symbotic_39_37_gp_5/symbotic_agents_140_test_9,1,1,17416,4960,0,0,14,6,5137,26,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_140_test_9.yaml,h,1.5,0,1,1086,4967,3874,3874,0,1,142,,,lacam_dfs,1,140,,143,663990,5,1140,9060,dfs,dfs,9,6285,5137,142,5137,1,lacam_tapf,1,,exp1,5161,342,663990,10.0,0,1,1,1,9.099172830581665
1,1,5857,4,295.293,Paper_symbotic_39_37_gp_5/symbotic_agents_130_test_19,1,0,24198,6437,0,0,9,4,4219,26,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_130_test_19.yaml,h,1.5,0,1,581,6438,5857,5857,0,1,94,,,lacam_focal_h,1,130,,5857,773373,10,30319,9091,focal,focal,19,4942,4219,94,4219,1,lacam_tapf,1,,exp1,4219,39553,773373,10.0,0,1,1,1,9.147238969802856
1,1,3519,14,76.1026,Paper_symbotic_39_37_gp_5/symbotic_agents_140_test_16,1,2913,24833,7592,0,0,42,14,5820,32,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_140_test_16.yaml,h,1.5,0,1,1161,7599,3519,3519,0,1,173,,,lacam_dfs,1,140,,174,629207,16,1367,9047,dfs,dfs,16,7197,5820,173,5820,1,lacam_tapf,1,,exp1,5855,456,629207,10.0,0,1,1,1,9.083900213241577
1,1,3633,10,80.7138,Paper_symbotic_39_37_gp_5/symbotic_agents_140_test_10,1,23585,96913,28580,0,0,23,10,6152,37,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_140_test_10.yaml,h,1.5,0,1,1363,28590,3633,3633,0,1,246,,,lacam_dfs,1,140,,247,663593,27,1658,9062,dfs,dfs,10,7149,6152,246,6152,1,lacam_tapf,1,,exp1,6160,436,663593,10.0,0,1,1,1,9.105743885040283
1,13,4623,8,89.2849,Paper_symbotic_39_37_gp_5/symbotic_agents_140_test_7,1,24727,137795,30597,0,0,15,7,5365,26,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_140_test_7.yaml,h,1.5,0,1,1248,30638,4623,4623,0,2,176,,,lacam_dfs,1,140,,178,781458,36,1608,9068,dfs,dfs,7,6867,5363,176,5363,1,lacam_tapf,1,,exp1,5431,483,781458,10.0,0,1,1,1,9.121348857879639
1,1,3517,8,78.3336,Paper_symbotic_39_37_gp_5/symbotic_agents_140_test_12,1,14339,77477,19320,0,0,18,8,5005,25,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_140_test_12.yaml,h,1.5,0,1,1465,19331,3517,3517,0,1,119,,,lacam_dfs,1,140,,120,661892,29,1302,9062,dfs,dfs,12,5719,5005,119,5005,1,lacam_tapf,1,,exp1,5008,270,661892,10.0,0,1,1,1,9.111690759658813
1,1,4032,8,91.9196,Paper_symbotic_39_37_gp_5/symbotic_agents_140_test_11,1,60237,286530,65903,0,0,18,8,4941,22,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_140_test_11.yaml,h,1.5,0,1,1635,65920,4032,4032,0,1,105,,,lacam_dfs,1,140,,106,746360,218,3452,9053,dfs,dfs,11,5942,4941,105,4941,1,lacam_tapf,1,,exp1,5016,275,746360,10.0,0,1,1,1,9.116430521011353
1,1,3775,23,81.1584,Paper_symbotic_39_37_gp_5/symbotic_agents_140_test_14,1,4321,33603,9416,0,0,50,23,6099,44,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_140_test_14.yaml,h,1.5,0,1,1321,9434,3775,3775,0,1,256,,,lacam_dfs,1,140,,257,682381,32,1610,9061,dfs,dfs,14,8103,6099,256,6099,1,lacam_tapf,1,,exp1,6128,377,682381,10.0,0,1,1,1,9.111052751541138
1,1,5455,3,109.868,Paper_symbotic_39_37_gp_5/symbotic_agents_140_test_13,1,7282,60881,14516,0,0,7,3,5134,16,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_140_test_13.yaml,h,1.5,0,1,1780,14534,5455,5455,0,1,102,,,lacam_dfs,1,140,,103,963541,507,3960,9067,dfs,dfs,13,6157,5134,102,5134,1,lacam_tapf,1,,exp1,5134,3368,963541,10.0,0,1,1,1,9.11980652809143
1,1,3912,10,91.3735,Paper_symbotic_39_37_gp_5/symbotic_agents_150_test_1,1,2772,23830,7903,0,0,22,10,5912,32,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_150_test_1.yaml,h,1.5,0,1,1220,7913,3912,3912,0,1,141,,,lacam_dfs,1,150,,142,904332,1966,2504,9045,dfs,dfs,1,7232,5912,141,5912,1,lacam_tapf,1,,exp1,5983,400,904332,10.0,0,1,1,1,9.090515613555908
1,1,3615,10,64.2653,Paper_symbotic_39_37_gp_5/symbotic_agents_140_test_18,1,12650,77875,17924,0,0,29,10,4502,19,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_140_test_18.yaml,h,1.5,0,1,1660,17939,3615,3615,0,1,112,,,lacam_dfs,1,140,,113,702535,9,941,9059,dfs,dfs,18,5379,4502,112,4502,1,lacam_tapf,1,,exp1,4545,239,702535,10.0,0,1,1,1,9.10836148262024
1,1,4333,17,102.898,Paper_symbotic_39_37_gp_5/symbotic_agents_150_test_0,1,1862,21691,7159,0,0,42,17,6906,40,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_150_test_0.yaml,h,1.5,0,1,965,7164,4333,4333,0,1,199,,,lacam_dfs,1,150,,200,763837,42,3305,9048,dfs,dfs,0,9108,6906,199,6906,1,lacam_tapf,1,,exp1,7041,451,763837,10.0,0,1,1,1,9.099616527557373
1,1,6067,13,101.434,Paper_symbotic_39_37_gp_5/symbotic_agents_140_test_8,1,0,29592,6925,0,0,27,12,6261,31,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_140_test_8.yaml,h,1.5,0,1,859,6931,6067,6067,0,1,148,,,lacam_dfs,1,140,,149,927808,10,2356,9079,dfs,dfs,8,7844,6261,148,6261,1,lacam_tapf,1,,exp1,6456,469,927808,10.0,0,1,1,1,9.135670185089111
1,1,3808,4,74.5922,Paper_symbotic_39_37_gp_5/symbotic_agents_140_test_15,1,24321,130851,29920,0,0,8,4,4297,21,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_140_test_15.yaml,h,1.5,0,1,1792,29936,3808,3808,0,1,111,,,lacam_dfs,1,140,,112,741690,9,996,9058,dfs,dfs,15,5316,4297,111,4297,1,lacam_tapf,1,,exp1,4297,217,741690,10.0,0,1,1,1,9.115633726119995
1,1,4064,8,110.573,Paper_symbotic_39_37_gp_5/symbotic_agents_140_test_19,1,6676,36069,11988,0,0,22,8,5284,28,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_140_test_19.yaml,h,1.5,0,1,1249,12003,4064,4064,0,1,105,,,lacam_dfs,1,140,,106,707871,1055,10279,9063,dfs,dfs,19,6362,5284,105,5284,1,lacam_tapf,1,,exp1,5329,318,707871,10.0,0,1,1,1,9.106451988220215
1,1,6414,5,706.736,Paper_symbotic_39_37_gp_5/symbotic_agents_140_test_1,1,2,28991,6919,0,0,15,5,7775,53,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_140_test_1.yaml,h,1.5,0,1,504,6920,6414,6414,0,1,335,,,lacam_focal_h,1,140,,6414,888830,270,125175,9107,focal,focal,1,9428,7775,335,7775,1,lacam_tapf,1,,exp1,7775,40439,888830,10.0,0,1,1,1,9.170523881912231
1,1,3953,12,74.6844,Paper_symbotic_39_37_gp_5/symbotic_agents_150_test_3,1,3026,32518,8220,0,0,29,12,6491,47,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_150_test_3.yaml,h,1.5,0,1,1242,8226,3953,3953,0,1,240,,,lacam_dfs,1,150,,241,746918,46,1836,9049,dfs,dfs,3,7994,6491,240,6491,1,lacam_tapf,1,,exp1,6538,471,746918,10.0,0,1,1,1,9.096969604492188
1,1,9726,7,612.689,Paper_symbotic_39_37_gp_5/symbotic_agents_130_test_15,1,0,30138,10024,0,0,15,7,4438,18,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_130_test_15.yaml,h,1.5,0,1,299,10025,9726,9726,0,1,101,,,lacam_focal_h,1,130,,9726,1166600,1042,81415,9144,focal,focal,15,5050,4438,101,4438,1,lacam_tapf,1,,exp1,4448,75192,1166600,10.0,0,1,1,1,9.216663837432861
1,1,5197,4,427.668,Paper_symbotic_39_37_gp_5/symbotic_agents_140_test_15,1,2070,23898,7952,0,0,8,4,4297,22,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_140_test_15.yaml,h,1.5,0,1,686,7953,5197,5197,0,1,111,,,lacam_focal_h,1,140,,5197,776673,3138,64679,9068,focal,focal,15,5316,4297,111,4297,1,lacam_tapf,1,,exp1,4297,24924,776673,10.0,0,1,1,1,9.138310432434082
1,1,3684,4,81.0594,Paper_symbotic_39_37_gp_5/symbotic_agents_150_test_4,1,14511,61619,19518,0,0,9,4,4962,27,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_150_test_4.yaml,h,1.5,0,1,1324,19532,3684,3684,0,1,117,,,lacam_dfs,1,150,,118,716577,26,2014,9048,dfs,dfs,4,5914,4962,117,4962,1,lacam_tapf,1,,exp1,4966,299,716577,10.0,0,1,1,1,9.11208963394165
1,1,4179,9,98.8185,Paper_symbotic_39_37_gp_5/symbotic_agents_150_test_5,1,4219,30710,9422,0,0,24,9,5710,27,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_150_test_5.yaml,h,1.5,0,1,1025,9436,4179,4179,0,1,113,,,lacam_dfs,1,150,,114,747175,23,1861,9044,dfs,dfs,5,6904,5710,113,5710,1,lacam_tapf,1,,exp1,5713,355,747175,10.0,0,1,1,1,9.099283933639526
1,1,12341,27,1161.86,Paper_symbotic_39_37_gp_5/symbotic_agents_130_test_2,1,19,50607,12500,0,0,78,27,5501,78,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_130_test_2.yaml,h,1.5,0,1,141,12501,12341,12341,0,1,308,,,lacam_focal_h,1,130,,12340,1485308,81,151697,9191,focal,focal,2,7643,5501,308,5501,1,lacam_tapf,1,,exp1,5558,124722,1485308,10.0,0,1,1,1,9.308459520339966
1,1,5906,7,81.4869,Paper_symbotic_39_37_gp_5/symbotic_agents_140_test_4,1,36915,160477,45933,0,0,19,7,5276,16,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_140_test_4.yaml,h,1.5,0,1,3113,45948,5906,5906,0,1,109,,,lacam_dfs,1,140,,110,1280111,8559,4152,9103,dfs,dfs,4,6319,5276,109,5276,1,lacam_tapf,1,,exp1,5286,2719,1280111,10.0,0,1,1,1,9.183768033981323
1,1,4461,8,92.6386,Paper_symbotic_39_37_gp_5/symbotic_agents_150_test_6,1,3,23395,5693,0,0,20,8,5639,26,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_150_test_6.yaml,h,1.5,0,1,1230,5702,4461,4461,0,1,146,,,lacam_dfs,1,150,,147,817376,38,2382,9048,dfs,dfs,6,6909,5639,146,5639,1,lacam_tapf,1,,exp1,5679,358,817376,10.0,0,1,1,1,9.101641416549683
1,1,5372,10,394.291,Paper_symbotic_39_37_gp_5/symbotic_agents_140_test_18,1,0,19502,6051,0,0,29,10,4502,22,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_140_test_18.yaml,h,1.5,0,1,680,6052,5372,5372,0,1,112,,,lacam_focal_h,1,140,,5372,796096,9,49426,9084,focal,focal,18,5379,4502,112,4502,1,lacam_tapf,1,,exp1,4545,46109,796096,10.0,0,1,1,1,9.147093772888184
1,1,10408,7,819.463,Paper_symbotic_39_37_gp_5/symbotic_agents_130_test_8,1,5040,59776,15569,0,0,19,7,4748,26,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_130_test_8.yaml,h,1.5,0,1,122,15570,10408,10408,0,1,164,,,lacam_focal_h,1,130,,10408,1500272,20166,119555,9183,focal,focal,8,5683,4748,164,4748,1,lacam_tapf,1,,exp1,4756,123782,1500272,10.0,0,1,1,1,9.293907403945923
1,1,7265,6,721.005,Paper_symbotic_39_37_gp_5/symbotic_agents_140_test_7,1,0,28606,7601,0,0,13,6,5365,39,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_140_test_7.yaml,h,1.5,0,1,337,7602,7265,7265,0,1,176,,,lacam_focal_h,1,140,,7265,996838,13,113077,9104,focal,focal,7,6869,5365,176,5365,1,lacam_tapf,1,,exp1,5365,37442,996838,10.0,0,1,1,1,9.194206714630127
1,1,15362,8,823.967,Paper_symbotic_39_37_gp_5/symbotic_agents_130_test_3,1,0,53111,15413,0,0,17,8,4413,26,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_130_test_3.yaml,h,1.5,0,1,52,15414,15362,15362,0,1,146,,,lacam_focal_h,1,130,,15361,1832335,14,136267,9197,focal,focal,3,5389,4413,146,4413,1,lacam_tapf,1,,exp1,4419,107223,1832335,10.0,0,1,1,1,9.337002515792847
1,17,5468,10,102.208,Paper_symbotic_39_37_gp_5/symbotic_agents_150_test_8,1,0,22692,6851,0,0,24,10,4817,22,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_150_test_8.yaml,h,1.5,0,1,1384,6886,5468,5468,0,1,96,,,lacam_dfs,1,150,,97,990311,21,3486,9059,dfs,dfs,8,5441,4815,96,4815,1,lacam_tapf,1,,exp1,4827,936,990311,10.0,0,1,1,1,9.130460739135742
1,1,13096,6,1237.68,Paper_symbotic_39_37_gp_5/symbotic_agents_130_test_6,1,0,56312,13216,0,0,12,6,4826,28,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_130_test_6.yaml,h,1.5,0,1,121,13217,13096,13096,0,1,155,,,lacam_focal_h,1,130,,13095,1591532,14,210766,9184,focal,focal,6,6116,4826,155,4826,1,lacam_tapf,1,,exp1,4827,52513,1591532,10.0,0,1,1,1,9.317148447036743
