case_agents,case_test,collision_free,exit_code,first_error,instance_file,itacbs_TA_runtime_ms,itacbs_firstconflict_runtime_ms,itacbs_lowLevelExpanded,itacbs_lowlevel_search_time_ms,itacbs_newnode_runtime_ms,itacbs_numTaskAssignmentChanged,itacbs_numTaskAssignments,itacbs_total_lowlevel_node,makespan,map_file,num_agents,num_unique_tasks,potential_goals_avg,potential_goals_max,potential_goals_min,runtime_ms,seed,soc,solved,solver,stderr,timed_out,valid_solution,wall_time_s
30,0,0,124,,build/fixtures/symbotic_itacbs_normalized/Paper_symbotic_39_37_gp_5/symbotic_agents_30_test_0.yaml,,,,,,,,,,symbotic.map,30,30,5.0,5,5,,0,,0,itacbs,"Command '['third_party/ITA-CBS2/build/ITACBS_remake', '-i', 'build/fixtures/symbotic_itacbs_normalized/Paper_symbotic_39_37_gp_5/symbotic_agents_30_test_0.yaml', '-o', 'build/results/symbotic_exp1_exp2_itacbs_10s_adaptive/rows_itacbs_outputs/Paper_symbotic_39_37_gp_5_symbotic_agents_30_test_0.out.yaml']' timed out after 10.0 seconds",1,0,11.420223951339722
20,9,0,124,,build/fixtures/symbotic_itacbs_normalized/Paper_symbotic_39_37_gp_5/symbotic_agents_20_test_9.yaml,,,,,,,,,,symbotic.map,20,20,5.0,5,5,,9,,0,itacbs,"Command '['third_party/ITA-CBS2/build/ITACBS_remake', '-i', 'build/fixtures/symbotic_itacbs_normalized/Paper_symbotic_39_37_gp_5/symbotic_agents_20_test_9.yaml', '-o', 'build/results/symbotic_exp1_exp2_itacbs_10s_adaptive/rows_itacbs_outputs/Paper_symbotic_39_37_gp_5_symbotic_agents_20_test_9.out.yaml']' timed out after 10.0 seconds",1,0,11.444445610046387
40,17,0,124,,build/fixtures/symbotic_itacbs_normalized/Paper_symbotic_39_37_gp_5/symbotic_agents_40_test_17.yaml,,,,,,,,,,symbotic.map,40,40,5.0,5,5,,17,,0,itacbs,"Command '['third_party/ITA-CBS2/build/ITACBS_remake', '-i', 'build/fixtures/symbotic_itacbs_normalized/Paper_symbotic_39_37_gp_5/symbotic_agents_40_test_17.yaml', '-o', 'build/results/symbotic_exp1_exp2_itacbs_10s_adaptive/rows_itacbs_outputs/Paper_symbotic_39_37_gp_5_symbotic_agents_40_test_17.out.yaml']' timed out after 10.0 seconds",1,0,11.408519983291626
30,6,0,124,,build/fixtures/symbotic_itacbs_normalized/Paper_symbotic_39_37_gp_5/symbotic_agents_30_test_6.yaml,,,,,,,,,,symbotic.map,30,30,5.0,5,5,,6,,0,itacbs,"Command '['third_party/ITA-CBS2/build/ITACBS_remake', '-i', 'build/fixtures/symbotic_itacbs_normalized/Paper_symbotic_39_37_gp_5/symbotic_agents_30_test_6.yaml', '-o', 'build/results/symbotic_exp1_exp2_itacbs_10s_adaptive/rows_itacbs_outputs/Paper_symbotic_39_37_gp_5_symbotic_agents_30_test_6.out.yaml']' timed out after 10.0 seconds",1,0,11.504338502883911
30,19,0,124,,build/fixtures/symbotic_itacbs_normalized/Paper_symbotic_39_37_gp_5/symbotic_agents_30_test_19.yaml,,,,,,,,,,symbotic.map,30,30,5.0,5,5,,19,,0,itacbs,"Command '['third_party/ITA-CBS2/build/ITACBS_remake', '-i', 'build/fixtures/symbotic_itacbs_normalized/Paper_symbotic_39_37_gp_5/symbotic_agents_30_test_19.yaml', '-o', 'build/results/symbotic_exp1_exp2_itacbs_10s_adaptive/rows_itacbs_outputs/Paper_symbotic_39_37_gp_5_symbotic_agents_30_test_19.out.yaml']' timed out after 10.0 seconds",1,0,11.506709098815918
30,16,0,124,,build/fixtures/symbotic_itacbs_normalized/Paper_symbotic_39_37_gp_5/symbotic_agents_30_test_16.yaml,,,,,,,,,,symbotic.map,30,30,5.0,5,5,,16,,0,itacbs,"Command '['third_party/ITA-CBS2/build/ITACBS_remake', '-i', 'build/fixtures/symbotic_itacbs_normalized/Paper_symbotic_39_37_gp_5/symbotic_agents_30_test_16.yaml', '-o', 'build/results/symbotic_exp1_exp2_itacbs_10s_adaptive/rows_itacbs_outputs/Paper_symbotic_39_37_gp_5_symbotic_agents_30_test_16.out.yaml']' timed out after 10.0 seconds",1,0,11.50883936882019
40,6,0,124,,build/fixtures/symbotic_itacbs_normalized/Paper_symbotic_39_37_gp_5/symbotic_agents_40_test_6.yaml,,,,,,,,,,symbotic.map,40,40,5.0,5,5,,6,,0,itacbs,"Command '['third_party/ITA-CBS2/build/ITACBS_remake', '-i', 'build/fixtures/symbotic_itacbs_normalized/Paper_symbotic_39_37_gp_5/symbotic_agents_40_test_6.yaml', '-o', 'build/results/symbotic_exp1_exp2_itacbs_10s_adaptive/rows_itacbs_outputs/Paper_symbotic_39_37_gp_5_symbotic_agents_40_test_6.out.yaml']' timed out after 10.0 seconds",1,0,11.507893323898315
30,12,0,124,,build/fixtures/symbotic_itacbs_normalized/Paper_symbotic_39_37_gp_5/symbotic_agents_30_test_12.yaml,,,,,,,,,,symbotic.map,30,30,5.0,5,5,,12,,0,itacbs,"Command '['third_party/ITA-CBS2/build/ITACBS_remake', '-i', 'build/fixtures/symbotic_itacbs_normalized/Paper_symbotic_39_37_gp_5/symbotic_agents_30_test_12.yaml', '-o', 'build/results/symbotic_exp1_exp2_itacbs_10s_adaptive/rows_itacbs_outputs/Paper_symbotic_39_37_gp_5_symbotic_agents_30_test_12.out.yaml']' timed out after 10.0 seconds",1,0,11.602790355682373
30,11,0,124,,build/fixtures/symbotic_itacbs_normalized/Paper_symbotic_39_37_gp_5/symbotic_agents_30_test_11.yaml,,,,,,,,,,symbotic.map,30,30,5.0,5,5,,11,,0,itacbs,"Command '['third_party/ITA-CBS2/build/ITACBS_remake', '-i', 'build/fixtures/symbotic_itacbs_normalized/Paper_symbotic_39_37_gp_5/symbotic_agents_30_test_11.yaml', '-o', 'build/results/symbotic_exp1_exp2_itacbs_10s_adaptive/rows_itacbs_outputs/Paper_symbotic_39_37_gp_5_symbotic_agents_30_test_11.out.yaml']' timed out after 10.0 seconds",1,0,11.615071773529053
40,1,0,124,,build/fixtures/symbotic_itacbs_normalized/Paper_symbotic_39_37_gp_5/symbotic_agents_40_test_1.yaml,,,,,,,,,,symbotic.map,40,40,5.0,5,5,,1,,0,itacbs,"Command '['third_party/ITA-CBS2/build/ITACBS_remake', '-i', 'build/fixtures/symbotic_itacbs_normalized/Paper_symbotic_39_37_gp_5/symbotic_agents_40_test_1.yaml', '-o', 'build/results/symbotic_exp1_exp2_itacbs_10s_adaptive/rows_itacbs_outputs/Paper_symbotic_39_37_gp_5_symbotic_agents_40_test_1.out.yaml']' timed out after 10.0 seconds",1,0,11.631276845932007
40,7,0,124,,build/fixtures/symbotic_itacbs_normalized/Paper_symbotic_39_37_gp_5/symbotic_agents_40_test_7.yaml,,,,,,,,,,symbotic.map,40,40,5.0,5,5,,7,,0,itacbs,"Command '['third_party/ITA-CBS2/build/ITACBS_remake', '-i', 'build/fixtures/symbotic_itacbs_normalized/Paper_symbotic_39_37_gp_5/symbotic_agents_40_test_7.yaml', '-o', 'build/results/symbotic_exp1_exp2_itacbs_10s_adaptive/rows_itacbs_outputs/Paper_symbotic_39_37_gp_5_symbotic_agents_40_test_7.out.yaml']' timed out after 10.0 seconds",1,0,11.659578323364258
40,0,0,124,,build/fixtures/symbotic_itacbs_normalized/Paper_symbotic_39_37_gp_5/symbotic_agents_40_test_0.yaml,,,,,,,,,,symbotic.map,40,40,5.0,5,5,,0,,0,itacbs,"Command '['third_party/ITA-CBS2/build/ITACBS_remake', '-i', 'build/fixtures/symbotic_itacbs_normalized/Paper_symbotic_39_37_gp_5/symbotic_agents_40_test_0.yaml', '-o', 'build/results/symbotic_exp1_exp2_itacbs_10s_adaptive/rows_itacbs_outputs/Paper_symbotic_39_37_gp_5_symbotic_agents_40_test_0.out.yaml']' timed out after 10.0 seconds",1,0,11.691046237945557
40,9,0,124,,build/fixtures/symbotic_itacbs_normalized/Paper_symbotic_39_37_gp_5/symbotic_agents_40_test_9.yaml,,,,,,,,,,symbotic.map,40,40,5.0,5,5,,9,,0,itacbs,"Command '['third_party/ITA-CBS2/build/ITACBS_remake', '-i', 'build/fixtures/symbotic_itacbs_normalized/Paper_symbotic_39_37_gp_5/symbotic_agents_40_test_9.yaml', '-o', 'build/results/symbotic_exp1_exp2_itacbs_10s_adaptive/rows_itacbs_outputs/Paper_symbotic_39_37_gp_5_symbotic_agents_40_test_9.out.yaml']' timed out after 10.0 seconds",1,0,11.686084508895874
50,17,0,124,,build/fixtures/symbotic_itacbs_normalized/Paper_symbotic_39_37_gp_5/symbotic_agents_50_test_17.yaml,,,,,,,,,,symbotic.map,50,50,5.0,5,5,,17,,0,itacbs,"Command '['third_party/ITA-CBS2/build/ITACBS_remake', '-i', 'build/fixtures/symbotic_itacbs_normalized/Paper_symbotic_39_37_gp_5/symbotic_agents_50_test_17.yaml', '-o', 'build/results/symbotic_exp1_exp2_itacbs_10s_adaptive/rows_itacbs_outputs/Paper_symbotic_39_37_gp_5_symbotic_agents_50_test_17.out.yaml']' timed out after 10.0 seconds",1,0,11.677287817001343
40,5,0,124,,build/fixtures/symbotic_itacbs_normalized/Paper_symbotic_39_37_gp_5/symbotic_agents_40_test_5.yaml,,,,,,,,,,symbotic.map,40,40,5.0,5,5,,5,,0,itacbs,"Command '['third_party/ITA-CBS2/build/ITACBS_remake', '-i', 'build/fixtures/symbotic_itacbs_normalized/Paper_symbotic_39_37_gp_5/symbotic_agents_40_test_5.yaml', '-o', 'build/results/symbotic_exp1_exp2_itacbs_10s_adaptive/rows_itacbs_outputs/Paper_symbotic_39_37_gp_5_symbotic_agents_40_test_5.out.yaml']' timed out after 10.0 seconds",1,0,11.70191478729248
30,3,0,124,,build/fixtures/symbotic_itacbs_normalized/Paper_symbotic_39_37_gp_5/symbotic_agents_30_test_3.yaml,,,,,,,,,,symbotic.map,30,30,5.0,5,5,,3,,0,itacbs,"Command '['third_party/ITA-CBS2/build/ITACBS_remake', '-i', 'build/fixtures/symbotic_itacbs_normalized/Paper_symbotic_39_37_gp_5/symbotic_agents_30_test_3.yaml', '-o', 'build/results/symbotic_exp1_exp2_itacbs_10s_adaptive/rows_itacbs_outputs/Paper_symbotic_39_37_gp_5_symbotic_agents_30_test_3.out.yaml']' timed out after 10.0 seconds",1,0,11.77172064781189
40,8,0,124,,build/fixtures/symbotic_itacbs_normalized/Paper_symbotic_39_37_gp_5/symbotic_agents_40_test_8.yaml,,,,,,,,,,symbotic.map,40,40,5.0,5,5,,8,,0,itacbs,"Command '['third_party/ITA-CBS2/build/ITACBS_remake', '-i', 'build/fixtures/symbotic_itacbs_normalized/Paper_symbotic_39_37_gp_5/symbotic_agents_40_test_8.yaml', '-o', 'build/results/symbotic_exp1_exp2_itacbs_10s_adaptive/rows_itacbs_outputs/Paper_symbotic_39_37_gp_5_symbotic_agents_40_test_8.out.yaml']' timed out after 10.0 seconds",1,0,11.75070834159851
40,10,0,124,,build/fixtures/symbotic_itacbs_normalized/Paper_symbotic_39_37_gp_5/symbotic_agents_40_test_10.yaml,,,,,,,,,,symbotic.map,40,40,5.0,5,5,,10,,0,itacbs,"Command '['third_party/ITA-CBS2/build/ITACBS_remake', '-i', 'build/fixtures/symbotic_itacbs_normalized/Paper_symbotic_39_37_gp_5/symbotic_agents_40_test_10.yaml', '-o', 'build/results/symbotic_exp1_exp2_itacbs_10s_adaptive/rows_itacbs_outputs/Paper_symbotic_39_37_gp_5_symbotic_agents_40_test_10.out.yaml']' timed out after 10.0 seconds",1,0,11.774044513702393
40,13,0,124,,build/fixtures/symbotic_itacbs_normalized/Paper_symbotic_39_37_gp_5/symbotic_agents_40_test_13.yaml,,,,,,,,,,symbotic.map,40,40,5.0,5,5,,13,,0,itacbs,"Command '['third_party/ITA-CBS2/build/ITACBS_remake', '-i', 'build/fixtures/symbotic_itacbs_normalized/Paper_symbotic_39_37_gp_5/symbotic_agents_40_test_13.yaml', '-o', 'build/results/symbotic_exp1_exp2_itacbs_10s_adaptive/rows_itacbs_outputs/Paper_symbotic_39_37_gp_5_symbotic_agents_40_test_13.out.yaml']' timed out after 10.0 seconds",1,0,11.78641390800476
40,19,0,124,,build/fixtures/symbotic_itacbs_normalized/Paper_symbotic_39_37_gp_5/symbotic_agents_40_test_19.yaml,,,,,,,,,,symbotic.map,40,40,5.0,5,5,,19,,0,itacbs,"Command '['third_party/ITA-CBS2/build/ITACBS_remake', '-i', 'build/fixtures/symbotic_itacbs_normalized/Paper_symbotic_39_37_gp_5/symbotic_agents_40_test_19.yaml', '-o', 'build/results/symbotic_exp1_exp2_itacbs_10s_adaptive/rows_itacbs_outputs/Paper_symbotic_39_37_gp_5_symbotic_agents_40_test_19.out.yaml']' timed out after 10.0 seconds",1,0,11.837297916412354
40,11,0,124,,build/fixtures/symbotic_itacbs_normalized/Paper_symbotic_39_37_gp_5/symbotic_agents_40_test_11.yaml,,,,,,,,,,symbotic.map,40,40,5.0,5,5,,11,,0,itacbs,"Command '['third_party/ITA-CBS2/build/ITACBS_remake', '-i', 'build/fixtures/symbotic_itacbs_normalized/Paper_symbotic_39_37_gp_5/symbotic_agents_40_test_11.yaml', '-o', 'build/results/symbotic_exp1_exp2_itacbs_10s_adaptive/rows_itacbs_outputs/Paper_symbotic_39_37_gp_5_symbotic_agents_40_test_11.out.yaml']' timed out after 10.0 seconds",1,0,11.862415075302124
50,7,0,124,,build/fixtures/symbotic_itacbs_normalized/Paper_symbotic_39_37_gp_5/symbotic_agents_50_test_7.yaml,,,,,,,,,,symbotic.map,50,50,5.0,5,5,,7,,0,itacbs,"Command '['third_party/ITA-CBS2/build/ITACBS_remake', '-i', 'build/fixtures/symbotic_itacbs_normalized/Paper_symbotic_39_37_gp_5/symbotic_agents_50_test_7.yaml', '-o', 'build/results/symbotic_exp1_exp2_itacbs_10s_adaptive/rows_itacbs_outputs/Paper_symbotic_39_37_gp_5_symbotic_agents_50_test_7.out.yaml']' timed out after 10.0 seconds",1,0,11.868766069412231
40,18,0,124,,build/fixtures/symbotic_itacbs_normalized/Paper_symbotic_39_37_gp_5/symbotic_agents_40_test_18.yaml,,,,,,,,,,symbotic.map,40,40,5.0,5,5,,18,,0,itacbs,"Command '['third_party/ITA-CBS2/build/ITACBS_remake', '-i', 'build/fixtures/symbotic_itacbs_normalized/Paper_symbotic_39_37_gp_5/symbotic_agents_40_test_18.yaml', '-o', 'build/results/symbotic_exp1_exp2_itacbs_10s_adaptive/rows_itacbs_outputs/Paper_symbotic_39_37_gp_5_symbotic_agents_40_test_18.out.yaml']' timed out after 10.0 seconds",1,0,11.905606269836426
40,15,0,124,,build/fixtures/symbotic_itacbs_normalized/Paper_symbotic_39_37_gp_5/symbotic_agents_40_test_15.yaml,,,,,,,,,,symbotic.map,40,40,5.0,5,5,,15,,0,itacbs,"Command '['third_party/ITA-CBS2/build/ITACBS_remake', '-i', 'build/fixtures/symbotic_itacbs_normalized/Paper_symbotic_39_37_gp_5/symbotic_agents_40_test_15.yaml', '-o', 'build/results/symbotic_exp1_exp2_itacbs_10s_adaptive/rows_itacbs_outputs/Paper_symbotic_39_37_gp_5_symbotic_agents_40_test_15.out.yaml']' timed out after 10.0 seconds",1,0,11.907174110412598
40,3,0,124,,build/fixtures/symbotic_itacbs_normalized/Paper_symbotic_39_37_gp_5/symbotic_agents_40_test_3.yaml,,,,,,,,,,symbotic.map,40,40,5.0,5,5,,3,,0,itacbs,"Command '['third_party/ITA-CBS2/build/ITACBS_remake', '-i', 'build/fixtures/symbotic_itacbs_normalized/Paper_symbotic_39_37_gp_5/symbotic_agents_40_test_3.yaml', '-o', 'build/results/symbotic_exp1_exp2_itacbs_10s_adaptive/rows_itacbs_outputs/Paper_symbotic_39_37_gp_5_symbotic_agents_40_test_3.out.yaml']' timed out after 10.0 seconds",1,0,11.917776584625244
40,14,0,124,,build/fixtures/symbotic_itacbs_normalized/Paper_symbotic_39_37_gp_5/symbotic_agents_40_test_14.yaml,,,,,,,,,,symbotic.map,40,40,5.0,5,5,,14,,0,itacbs,"Command '['third_party/ITA-CBS2/build/ITACBS_remake', '-i', 'build/fixtures/symbotic_itacbs_normalized/Paper_symbotic_39_37_gp_5/symbotic_agents_40_test_14.yaml', '-o', 'build/results/symbotic_exp1_exp2_itacbs_10s_adaptive/rows_itacbs_outputs/Paper_symbotic_39_37_gp_5_symbotic_agents_40_test_14.out.yaml']' timed out after 10.0 seconds",1,0,12.004165887832642
50,18,0,124,,build/fixtures/symbotic_itacbs_normalized/Paper_symbotic_39_37_gp_5/symbotic_agents_50_test_18.yaml,,,,,,,,,,symbotic.map,50,50,5.0,5,5,,18,,0,itacbs,"Command '['third_party/ITA-CBS2/build/ITACBS_remake', '-i', 'build/fixtures/symbotic_itacbs_normalized/Paper_symbotic_39_37_gp_5/symbotic_agents_50_test_18.yaml', '-o', 'build/results/symbotic_exp1_exp2_itacbs_10s_adaptive/rows_itacbs_outputs/Paper_symbotic_39_37_gp_5_symbotic_agents_50_test_18.out.yaml']' timed out after 10.0 seconds",1,0,11.995335817337036
50,14,0,124,,build/fixtures/symbotic_itacbs_normalized/Paper_symbotic_39_37_gp_5/symbotic_agents_50_test_14.yaml,,,,,,,,,,symbotic.map,50,50,5.0,5,5,,14,,0,itacbs,"Command '['third_party/ITA-CBS2/build/ITACBS_remake', '-i', 'build/fixtures/symbotic_itacbs_normalized/Paper_symbotic_39_37_gp_5/symbotic_agents_50_test_14.yaml', '-o', 'build/results/symbotic_exp1_exp2_itacbs_10s_adaptive/rows_itacbs_outputs/Paper_symbotic_39_37_gp_5_symbotic_agents_50_test_14.out.yaml']' timed out after 10.0 seconds",1,0,12.017490148544312
50,0,0,124,,build/fixtures/symbotic_itacbs_normalized/Paper_symbotic_39_37_gp_5/symbotic_agents_50_test_0.yaml,,,,,,,,,,symbotic.map,50,50,5.0,5,5,,0,,0,itacbs,"Command '['third_party/ITA-CBS2/build/ITACBS_remake', '-i', 'build/fixtures/symbotic_itacbs_normalized/Paper_symbotic_39_37_gp_5/symbotic_agents_50_test_0.yaml', '-o', 'build/results/symbotic_exp1_exp2_itacbs_10s_adaptive/rows_itacbs_outputs/Paper_symbotic_39_37_gp_5_symbotic_agents_50_test_0.out.yaml']' timed out after 10.0 seconds",1,0,12.05398678779602
50,1,0,124,,build/fixtures/symbotic_itacbs_normalized/Paper_symbotic_39_37_gp_5/symbotic_agents_50_test_1.yaml,,,,,,,,,,symbotic.map,50,50,5.0,5,5,,1,,0,itacbs,"Command '['third_party/ITA-CBS2/build/ITACBS_remake', '-i', 'build/fixtures/symbotic_itacbs_normalized/Paper_symbotic_39_37_gp_5/symbotic_agents_50_test_1.yaml', '-o', 'build/results/symbotic_exp1_exp2_itacbs_10s_adaptive/rows_itacbs_outputs/Paper_symbotic_39_37_gp_5_symbotic_agents_50_test_1.out.yaml']' timed out after 10.0 seconds",1,0,12.078740358352661
50,19,0,124,,build/fixtures/symbotic_itacbs_normalized/Paper_symbotic_39_37_gp_5/symbotic_agents_50_test_19.yaml,,,,,,,,,,symbotic.map,50,50,5.0,5,5,,19,,0,itacbs,"Command '['third_party/ITA-CBS2/build/ITACBS_remake', '-i', 'build/fixtures/symbotic_itacbs_normalized/Paper_symbotic_39_37_gp_5/symbotic_agents_50_test_19.yaml', '-o', 'build/results/symbotic_exp1_exp2_itacbs_10s_adaptive/rows_itacbs_outputs/Paper_symbotic_39_37_gp_5_symbotic_agents_50_test_19.out.yaml']' timed out after 10.0 seconds",1,0,12.110666513442993
50,16,0,124,,build/fixtures/symbotic_itacbs_normalized/Paper_symbotic_39_37_gp_5/symbotic_agents_50_test_16.yaml,,,,,,,,,,symbotic.map,50,50,5.0,5,5,,16,,0,itacbs,"Command '['third_party/ITA-CBS2/build/ITACBS_remake', '-i', 'build/fixtures/symbotic_itacbs_normalized/Paper_symbotic_39_37_gp_5/symbotic_agents_50_test_16.yaml', '-o', 'build/results/symbotic_exp1_exp2_itacbs_10s_adaptive/rows_itacbs_outputs/Paper_symbotic_39_37_gp_5_symbotic_agents_50_test_16.out.yaml']' timed out after 10.0 seconds",1,0,12.124907732009888
50,11,0,124,,build/fixtures/symbotic_itacbs_normalized/Paper_symbotic_39_37_gp_5/symbotic_agents_50_test_11.yaml,,,,,,,,,,symbotic.map,50,50,5.0,5,5,,11,,0,itacbs,"Command '['third_party/ITA-CBS2/build/ITACBS_remake', '-i', 'build/fixtures/symbotic_itacbs_normalized/Paper_symbotic_39_37_gp_5/symbotic_agents_50_test_11.yaml', '-o', 'build/results/symbotic_exp1_exp2_itacbs_10s_adaptive/rows_itacbs_outputs/Paper_symbotic_39_37_gp_5_symbotic_agents_50_test_11.out.yaml']' timed out after 10.0 seconds",1,0,12.133533716201782
40,2,0,124,,build/fixtures/symbotic_itacbs_normalized/Paper_symbotic_39_37_gp_5/symbotic_agents_40_test_2.yaml,,,,,,,,,,symbotic.map,40,40,5.0,5,5,,2,,0,itacbs,"Command '['third_party/ITA-CBS2/build/ITACBS_remake', '-i', 'build/fixtures/symbotic_itacbs_normalized/Paper_symbotic_39_37_gp_5/symbotic_agents_40_test_2.yaml', '-o', 'build/results/symbotic_exp1_exp2_itacbs_10s_adaptive/rows_itacbs_outputs/Paper_symbotic_39_37_gp_5_symbotic_agents_40_test_2.out.yaml']' timed out after 10.0 seconds",1,0,12.171509504318237
50,15,0,124,,build/fixtures/symbotic_itacbs_normalized/Paper_symbotic_39_37_gp_5/symbotic_agents_50_test_15.yaml,,,,,,,,,,symbotic.map,50,50,5.0,5,5,,15,,0,itacbs,"Command '['third_party/ITA-CBS2/build/ITACBS_remake', '-i', 'build/fixtures/symbotic_itacbs_normalized/Paper_symbotic_39_37_gp_5/symbotic_agents_50_test_15.yaml', '-o', 'build/results/symbotic_exp1_exp2_itacbs_10s_adaptive/rows_itacbs_outputs/Paper_symbotic_39_37_gp_5_symbotic_agents_50_test_15.out.yaml']' timed out after 10.0 seconds",1,0,12.154128313064575
50,9,0,124,,build/fixtures/symbotic_itacbs_normalized/Paper_symbotic_39_37_gp_5/symbotic_agents_50_test_9.yaml,,,,,,,,,,symbotic.map,50,50,5.0,5,5,,9,,0,itacbs,"Command '['third_party/ITA-CBS2/build/ITACBS_remake', '-i', 'build/fixtures/symbotic_itacbs_normalized/Paper_symbotic_39_37_gp_5/symbotic_agents_50_test_9.yaml', '-o', 'build/results/symbotic_exp1_exp2_itacbs_10s_adaptive/rows_itacbs_outputs/Paper_symbotic_39_37_gp_5_symbotic_agents_50_test_9.out.yaml']' timed out after 10.0 seconds",1,0,12.160603523254395
50,12,0,124,,build/fixtures/symbotic_itacbs_normalized/Paper_symbotic_39_37_gp_5/symbotic_agents_50_test_12.yaml,,,,,,,,,,symbotic.map,50,50,5.0,5,5,,12,,0,itacbs,"Command '['third_party/ITA-CBS2/build/ITACBS_remake', '-i', 'build/fixtures/symbotic_itacbs_normalized/Paper_symbotic_39_37_gp_5/symbotic_agents_50_test_12.yaml', '-o', 'build/results/symbotic_exp1_exp2_itacbs_10s_adaptive/rows_itacbs_outputs/Paper_symbotic_39_37_gp_5_symbotic_agents_50_test_12.out.yaml']' timed out after 10.0 seconds",1,0,12.164985179901123
50,10,0,124,,build/fixtures/symbotic_itacbs_normalized/Paper_symbotic_39_37_gp_5/symbotic_agents_50_test_10.yaml,,,,,,,,,,symbotic.map,50,50,5.0,5,5,,10,,0,itacbs,"Command '['third_party/ITA-CBS2/build/ITACBS_remake', '-i', 'build/fixtures/symbotic_itacbs_normalized/Paper_symbotic_39_37_gp_5/symbotic_agents_50_test_10.yaml', '-o', 'build/results/symbotic_exp1_exp2_itacbs_10s_adaptive/rows_itacbs_outputs/Paper_symbotic_39_37_gp_5_symbotic_agents_50_test_10.out.yaml']' timed out after 10.0 seconds",1,0,12.199862718582153
60,15,0,124,,build/fixtures/symbotic_itacbs_normalized/Paper_symbotic_39_37_gp_5/symbotic_agents_60_test_15.yaml,,,,,,,,,,symbotic.map,60,60,5.0,5,5,,15,,0,itacbs,"Command '['third_party/ITA-CBS2/build/ITACBS_remake', '-i', 'build/fixtures/symbotic_itacbs_normalized/Paper_symbotic_39_37_gp_5/symbotic_agents_60_test_15.yaml', '-o', 'build/results/symbotic_exp1_exp2_itacbs_10s_adaptive/rows_itacbs_outputs/Paper_symbotic_39_37_gp_5_symbotic_agents_60_test_15.out.yaml']' timed out after 10.0 seconds",1,0,12.046623706817627
50,4,0,124,,build/fixtures/symbotic_itacbs_normalized/Paper_symbotic_39_37_gp_5/symbotic_agents_50_test_4.yaml,,,,,,,,,,symbotic.map,50,50,5.0,5,5,,4,,0,itacbs,"Command '['third_party/ITA-CBS2/build/ITACBS_remake', '-i', 'build/fixtures/symbotic_itacbs_normalized/Paper_symbotic_39_37_gp_5/symbotic_agents_50_test_4.yaml', '-o', 'build/results/symbotic_exp1_exp2_itacbs_10s_adaptive/rows_itacbs_outputs/Paper_symbotic_39_37_gp_5_symbotic_agents_50_test_4.out.yaml']' timed out after 10.0 seconds",1,0,12.260802507400513
50,3,0,124,,build/fixtures/symbotic_itacbs_normalized/Paper_symbotic_39_37_gp_5/symbotic_agents_50_test_3.yaml,,,,,,,,,,symbotic.map,50,50,5.0,5,5,,3,,0,itacbs,"Command '['third_party/ITA-CBS2/build/ITACBS_remake', '-i', 'build/fixtures/symbotic_itacbs_normalized/Paper_symbotic_39_37_gp_5/symbotic_agents_50_test_3.yaml', '-o', 'build/results/symbotic_exp1_exp2_itacbs_10s_adaptive/rows_itacbs_outputs/Paper_symbotic_39_37_gp_5_symbotic_agents_50_test_3.out.yaml']' timed out after 10.0 seconds",1,0,12.32600712776184
60,3,0,124,,build/fixtures/symbotic_itacbs_normalized/Paper_symbotic_39_37_gp_5/symbotic_agents_60_test_3.yaml,,,,,,,,,,symbotic.map,60,60,5.0,5,5,,3,,0,itacbs,"Command '['third_party/ITA-CBS2/build/ITACBS_remake', '-i', 'build/fixtures/symbotic_itacbs_normalized/Paper_symbotic_39_37_gp_5/symbotic_agents_60_test_3.yaml', '-o', 'build/results/symbotic_exp1_exp2_itacbs_10s_adaptive/rows_itacbs_outputs/Paper_symbotic_39_37_gp_5_symbotic_agents_60_test_3.out.yaml']' timed out after 10.0 seconds",1,0,12.360090255737305
40,16,0,124,,build/fixtures/symbotic_itacbs_normalized/Paper_symbotic_39_37_gp_5/symbotic_agents_40_test_16.yaml,,,,,,,,,,symbotic.map,40,40,5.0,5,5,,16,,0,itacbs,"Command '['third_party/ITA-CBS2/build/ITACBS_remake', '-i', 'build/fixtures/symbotic_itacbs_normalized/Paper_symbotic_39_37_gp_5/symbotic_agents_40_test_16.yaml', '-o', 'build/results/symbotic_exp1_exp2_itacbs_10s_adaptive/rows_itacbs_outputs/Paper_symbotic_39_37_gp_5_symbotic_agents_40_test_16.out.yaml']' timed out after 10.0 seconds",1,0,12.400988578796387
60,2,0,124,,build/fixtures/symbotic_itacbs_normalized/Paper_symbotic_39_37_gp_5/symbotic_agents_60_test_2.yaml,,,,,,,,,,symbotic.map,60,60,5.0,5,5,,2,,0,itacbs,"Command '['third_party/ITA-CBS2/build/ITACBS_remake', '-i', 'build/fixtures/symbotic_itacbs_normalized/Paper_symbotic_39_37_gp_5/symbotic_agents_60_test_2.yaml', '-o', 'build/results/symbotic_exp1_exp2_itacbs_10s_adaptive/rows_itacbs_outputs/Paper_symbotic_39_37_gp_5_symbotic_agents_60_test_2.out.yaml']' timed out after 10.0 seconds",1,0,12.382875919342041
